"","cve_entidad","desc_entidad","cve_municipio","desc_municipio","id_indicador","indicador","X2015","X2020"
"1116","20","Oaxaca","087","San Agustín Yatareni",6207019011,"Porcentaje de la población de 12 años y más soltera",33.293979,32.0893803271136
"1117","20","Oaxaca","088","San Andrés Cabecera Nueva",6207019011,"Porcentaje de la población de 12 años y más soltera",31.317393,30.1001821493625
"1118","20","Oaxaca","089","San Andrés Dinicuiti",6207019011,"Porcentaje de la población de 12 años y más soltera",35.628019,37.218045112782
"1119","20","Oaxaca","090","San Andrés Huaxpaltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.857293,28.1158816173406
"1120","20","Oaxaca","091","San Andrés Huayápam",6207019011,"Porcentaje de la población de 12 años y más soltera",35.876623,36.2696284948296
"1121","20","Oaxaca","092","San Andrés Ixtlahuaca",6207019011,"Porcentaje de la población de 12 años y más soltera",33.230054,27.8365045806906
"1122","20","Oaxaca","093","San Andrés Lagunas",6207019011,"Porcentaje de la población de 12 años y más soltera",30.886076,27.6995305164319
"1123","20","Oaxaca","094","San Andrés Nuxiño",6207019011,"Porcentaje de la población de 12 años y más soltera",27.455357,26.2723521320495
"1124","20","Oaxaca","095","San Andrés Paxtlán",6207019011,"Porcentaje de la población de 12 años y más soltera",37.8665,35.1755900978699
"1125","20","Oaxaca","096","San Andrés Sinaxtla",6207019011,"Porcentaje de la población de 12 años y más soltera",33.80035,33.0645161290323
"1126","20","Oaxaca","097","San Andrés Solaga",6207019011,"Porcentaje de la población de 12 años y más soltera",31.001473,31.9378798109386
"1127","20","Oaxaca","098","San Andrés Teotilálpam",6207019011,"Porcentaje de la población de 12 años y más soltera",36.710764,34.3921808185706
"1128","20","Oaxaca","099","San Andrés Tepetlapa",6207019011,"Porcentaje de la población de 12 años y más soltera",42.541436,37.0748299319728
"1129","20","Oaxaca","100","San Andrés Yaá",6207019011,"Porcentaje de la población de 12 años y más soltera",19.72973,16.2650602409639
"1130","20","Oaxaca","101","San Andrés Zabache",6207019011,"Porcentaje de la población de 12 años y más soltera",31.313131,27.7128547579299
"1131","20","Oaxaca","102","San Andrés Zautla",6207019011,"Porcentaje de la población de 12 años y más soltera",32.920719,35.3899883585565
"1132","20","Oaxaca","103","San Antonino Castillo Velasco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.305049,32.9348722176422
"1133","20","Oaxaca","104","San Antonino el Alto",6207019011,"Porcentaje de la población de 12 años y más soltera",32.647815,33.3333333333333
"1134","20","Oaxaca","105","San Antonino Monte Verde",6207019011,"Porcentaje de la población de 12 años y más soltera",28.959878,27.824414130815
"1135","20","Oaxaca","106","San Antonio Acutla",6207019011,"Porcentaje de la población de 12 años y más soltera",29.353234,33.1775700934579
"1136","20","Oaxaca","107","San Antonio de la Cal",6207019011,"Porcentaje de la población de 12 años y más soltera",36.123795,36.1690665099422
"1137","20","Oaxaca","108","San Antonio Huitepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.257716,28.3027317510076
"1138","20","Oaxaca","109","San Antonio Nanahuatípam",6207019011,"Porcentaje de la población de 12 años y más soltera",38.900204,35.5464759959142
"1139","20","Oaxaca","110","San Antonio Sinicahua",6207019011,"Porcentaje de la población de 12 años y más soltera",28.052472,34.5802161263508
"1140","20","Oaxaca","111","San Antonio Tepetlapa",6207019011,"Porcentaje de la población de 12 años y más soltera",33.597968,30.9682804674457
"1141","20","Oaxaca","112","San Baltazar Chichicápam",6207019011,"Porcentaje de la población de 12 años y más soltera",24.613945,24.6717971933001
"1142","20","Oaxaca","113","San Baltazar Loxicha",6207019011,"Porcentaje de la población de 12 años y más soltera",29.020979,24.1350210970464
"1143","20","Oaxaca","114","San Baltazar Yatzachi el Bajo",6207019011,"Porcentaje de la población de 12 años y más soltera",28.571429,25.668449197861
"1144","20","Oaxaca","115","San Bartolo Coyotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",36.674884,37.873988032383
"1145","20","Oaxaca","116","San Bartolomé Ayautla",6207019011,"Porcentaje de la población de 12 años y más soltera",36.742306,32.8348504551365
"1146","20","Oaxaca","117","San Bartolomé Loxicha",6207019011,"Porcentaje de la población de 12 años y más soltera",31.253611,30.321046373365
"1147","20","Oaxaca","118","San Bartolomé Quialana",6207019011,"Porcentaje de la población de 12 años y más soltera",32.137365,27.2539927872231
"1148","20","Oaxaca","119","San Bartolomé Yucuañe",6207019011,"Porcentaje de la población de 12 años y más soltera",32.903226,37.6377952755906
"1149","20","Oaxaca","120","San Bartolomé Zoogocho",6207019011,"Porcentaje de la población de 12 años y más soltera",33.450704,53.5294117647059
"1150","20","Oaxaca","121","San Bartolo Soyaltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",24.953789,27.4509803921569
"1151","20","Oaxaca","122","San Bartolo Yautepec",6207019011,"Porcentaje de la población de 12 años y más soltera",27.504912,27.5728155339806
"1152","20","Oaxaca","123","San Bernardo Mixtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",29.377432,25.9752616555661
"1153","20","Oaxaca","124","San Blas Atempa",6207019011,"Porcentaje de la población de 12 años y más soltera",30.788057,30.2572743179314
"1154","20","Oaxaca","125","San Carlos Yautepec",6207019011,"Porcentaje de la población de 12 años y más soltera",35.586792,34.7890199637024
"1155","20","Oaxaca","126","San Cristóbal Amatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.758621,32.7218641546852
"1156","20","Oaxaca","127","San Cristóbal Amoltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",28.099174,28.1675392670157
"1157","20","Oaxaca","128","San Cristóbal Lachirioag",6207019011,"Porcentaje de la población de 12 años y más soltera",21.491658,22.5112107623318
"1158","20","Oaxaca","129","San Cristóbal Suchixtlahuaca",6207019011,"Porcentaje de la población de 12 años y más soltera",32.269504,24.2857142857143
"1159","20","Oaxaca","130","San Dionisio del Mar",6207019011,"Porcentaje de la población de 12 años y más soltera",28.186897,25.3006012024048
"1160","20","Oaxaca","131","San Dionisio Ocotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.423798,29.9213470699014
"1161","20","Oaxaca","132","San Dionisio Ocotlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.224771,29.8480786416443
"1162","20","Oaxaca","133","San Esteban Atatlahuca",6207019011,"Porcentaje de la población de 12 años y más soltera",26.985895,26.460823373174
"1163","20","Oaxaca","134","San Felipe Jalapa de Díaz",6207019011,"Porcentaje de la población de 12 años y más soltera",37.331577,36.0920642531767
"1164","20","Oaxaca","135","San Felipe Tejalápam",6207019011,"Porcentaje de la población de 12 años y más soltera",30.413907,27.8084134236647
"1165","20","Oaxaca","136","San Felipe Usila",6207019011,"Porcentaje de la población de 12 años y más soltera",32.907535,32.2033898305085
"1166","20","Oaxaca","137","San Francisco Cahuacuá",6207019011,"Porcentaje de la población de 12 años y más soltera",33.551287,31.6330414921964
"1167","20","Oaxaca","138","San Francisco Cajonos",6207019011,"Porcentaje de la población de 12 años y más soltera",22.520107,26.3427109974425
"1168","20","Oaxaca","139","San Francisco Chapulapa",6207019011,"Porcentaje de la población de 12 años y más soltera",37.334264,36.1571516267649
"1169","20","Oaxaca","140","San Francisco Chindúa",6207019011,"Porcentaje de la población de 12 años y más soltera",NA,28.8786482334869
"1170","20","Oaxaca","141","San Francisco del Mar",6207019011,"Porcentaje de la población de 12 años y más soltera",28.16153,26.447307155052
"1171","20","Oaxaca","142","San Francisco Huehuetlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.760736,30.8555399719495
"1172","20","Oaxaca","143","San Francisco Ixhuatán",6207019011,"Porcentaje de la población de 12 años y más soltera",27.869085,24.2074545695716
"1173","20","Oaxaca","144","San Francisco Jaltepetongo",6207019011,"Porcentaje de la población de 12 años y más soltera",25.288832,25.2941176470588
"1174","20","Oaxaca","145","San Francisco Lachigoló",6207019011,"Porcentaje de la población de 12 años y más soltera",32.822186,32.4096385542169
"1175","20","Oaxaca","146","San Francisco Logueche",6207019011,"Porcentaje de la población de 12 años y más soltera",38.293651,34.4423617619494
"1176","20","Oaxaca","147","San Francisco Nuxaño",6207019011,"Porcentaje de la población de 12 años y más soltera",24.561404,29.8360655737705
"1177","20","Oaxaca","148","San Francisco Ozolotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",33.909774,32.03125
"1178","20","Oaxaca","149","San Francisco Sola",6207019011,"Porcentaje de la población de 12 años y más soltera",34.666667,34.3918918918919
"1179","20","Oaxaca","150","San Francisco Telixtlahuaca",6207019011,"Porcentaje de la población de 12 años y más soltera",33.402104,34.5285647933117
"1180","20","Oaxaca","151","San Francisco Teopan",6207019011,"Porcentaje de la población de 12 años y más soltera",28.682171,25.4752851711027
"1181","20","Oaxaca","152","San Francisco Tlapancingo",6207019011,"Porcentaje de la población de 12 años y más soltera",37.740864,35.943661971831
"1182","20","Oaxaca","153","San Gabriel Mixtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",35.371055,32.2882288228823
"1183","20","Oaxaca","154","San Ildefonso Amatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.082654,29.3093767546322
"1184","20","Oaxaca","155","San Ildefonso Sola",6207019011,"Porcentaje de la población de 12 años y más soltera",40.699301,38.6335403726708
"1185","20","Oaxaca","156","San Ildefonso Villa Alta",6207019011,"Porcentaje de la población de 12 años y más soltera",27.249167,26.2377905018525
"1186","20","Oaxaca","157","San Jacinto Amilpas",6207019011,"Porcentaje de la población de 12 años y más soltera",37.230447,37.7014356870788
"1187","20","Oaxaca","158","San Jacinto Tlacotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",34.094903,31.0610551274452
"1188","20","Oaxaca","159","San Jerónimo Coatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",41.405805,38.5368240763396
"1189","20","Oaxaca","160","San Jerónimo Silacayoapilla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.657356,32.2751322751323
"1190","20","Oaxaca","161","San Jerónimo Sosola",6207019011,"Porcentaje de la población de 12 años y más soltera",36.331658,33.288104929896
"1191","20","Oaxaca","162","San Jerónimo Taviche",6207019011,"Porcentaje de la población de 12 años y más soltera",35.991222,35.2522639068564
"1192","20","Oaxaca","163","San Jerónimo Tecóatl",6207019011,"Porcentaje de la población de 12 años y más soltera",33.696563,35.4200988467875
"1193","20","Oaxaca","164","San Jorge Nuchita",6207019011,"Porcentaje de la población de 12 años y más soltera",33.58349,30.9339407744875
"1194","20","Oaxaca","165","San José Ayuquila",6207019011,"Porcentaje de la población de 12 años y más soltera",30.910764,33.6019339242546
"1195","20","Oaxaca","166","San José Chiltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",33.656992,31.0421286031042
"1196","20","Oaxaca","167","San José del Peñasco",6207019011,"Porcentaje de la población de 12 años y más soltera",32.590164,31.2267657992565
"1197","20","Oaxaca","168","San José Estancia Grande",6207019011,"Porcentaje de la población de 12 años y más soltera",32.106599,27.0622286541245
"1198","20","Oaxaca","169","San José Independencia",6207019011,"Porcentaje de la población de 12 años y más soltera",32.38575,31.5269365635958
"1199","20","Oaxaca","170","San José Lachiguiri",6207019011,"Porcentaje de la población de 12 años y más soltera",42.235004,41.9993290841999
"1200","20","Oaxaca","171","San José Tenango",6207019011,"Porcentaje de la población de 12 años y más soltera",35.577218,33.4318405698265
"1201","20","Oaxaca","172","San Juan Achiutla",6207019011,"Porcentaje de la población de 12 años y más soltera",24.477612,32.3204419889503
"1202","20","Oaxaca","173","San Juan Atepec",6207019011,"Porcentaje de la población de 12 años y más soltera",29.38188,27.120067170445
"1203","20","Oaxaca","174","Ánimas Trujano",6207019011,"Porcentaje de la población de 12 años y más soltera",35.62341,35.203668734826
"1204","20","Oaxaca","175","San Juan Bautista Atatlahuca",6207019011,"Porcentaje de la población de 12 años y más soltera",34.814216,28.0070237050044
"1205","20","Oaxaca","176","San Juan Bautista Coixtlahuaca",6207019011,"Porcentaje de la población de 12 años y más soltera",34.059687,31.0502283105023
"1206","20","Oaxaca","177","San Juan Bautista Cuicatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",30.971297,30.0342130987292
"1207","20","Oaxaca","178","San Juan Bautista Guelache",6207019011,"Porcentaje de la población de 12 años y más soltera",33.227966,35.7793052201375
"1208","20","Oaxaca","179","San Juan Bautista Jayacatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",30.40724,29.9122807017544
"1209","20","Oaxaca","180","San Juan Bautista Lo de Soto",6207019011,"Porcentaje de la población de 12 años y más soltera",30.197269,28.4602556976098
"1210","20","Oaxaca","181","San Juan Bautista Suchitepec",6207019011,"Porcentaje de la población de 12 años y más soltera",39.142091,27.6139410187668
"1211","20","Oaxaca","182","San Juan Bautista Tlacoatzintepec",6207019011,"Porcentaje de la población de 12 años y más soltera",40.974391,38.4521633150518
"1212","20","Oaxaca","183","San Juan Bautista Tlachichilco",6207019011,"Porcentaje de la población de 12 años y más soltera",34.68781,32.2202166064982
"1213","20","Oaxaca","184","San Juan Bautista Tuxtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",34.53058,32.721594359488
"1214","20","Oaxaca","185","San Juan Cacahuatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.884217,33.3527611831561
"1215","20","Oaxaca","186","San Juan Cieneguilla",6207019011,"Porcentaje de la población de 12 años y más soltera",27.18894,26.9607843137255
"1216","20","Oaxaca","187","San Juan Coatzóspam",6207019011,"Porcentaje de la población de 12 años y más soltera",36.816609,35.8008075370121
"1217","20","Oaxaca","188","San Juan Colorado",6207019011,"Porcentaje de la población de 12 años y más soltera",31.309507,30.1245277738911
"1218","20","Oaxaca","189","San Juan Comaltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",37.45098,36.2972508591065
"1219","20","Oaxaca","190","San Juan Cotzocón",6207019011,"Porcentaje de la población de 12 años y más soltera",30.290433,28.9006576267241
"1220","20","Oaxaca","191","San Juan Chicomezúchil",6207019011,"Porcentaje de la población de 12 años y más soltera",32.954545,26.0162601626016
"1221","20","Oaxaca","192","San Juan Chilateca",6207019011,"Porcentaje de la población de 12 años y más soltera",34.427542,33.9217191097467
"1222","20","Oaxaca","193","San Juan del Estado",6207019011,"Porcentaje de la población de 12 años y más soltera",31.194907,28.4304932735426
"1223","20","Oaxaca","194","San Juan del Río",6207019011,"Porcentaje de la población de 12 años y más soltera",23.54049,21.0708117443869
"1224","20","Oaxaca","195","San Juan Diuxi",6207019011,"Porcentaje de la población de 12 años y más soltera",24.746907,22.1965317919075
"1225","20","Oaxaca","196","San Juan Evangelista Analco",6207019011,"Porcentaje de la población de 12 años y más soltera",24.924925,23.9644970414201
"1226","20","Oaxaca","197","San Juan Guelavía",6207019011,"Porcentaje de la población de 12 años y más soltera",24.660721,25.4313578394599
"1227","20","Oaxaca","198","San Juan Guichicovi",6207019011,"Porcentaje de la población de 12 años y más soltera",28.922932,26.8249258160237
"1228","20","Oaxaca","199","San Juan Ihualtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",33.037694,31.5403422982885
"1229","20","Oaxaca","200","San Juan Juquila Mixes",6207019011,"Porcentaje de la población de 12 años y más soltera",31.850282,32.2701051917204
"1230","20","Oaxaca","201","San Juan Juquila Vijanos",6207019011,"Porcentaje de la población de 12 años y más soltera",32.482759,30.7313642756681
"1231","20","Oaxaca","202","San Juan Lachao",6207019011,"Porcentaje de la población de 12 años y más soltera",41.066586,34.4138139957589
"1232","20","Oaxaca","203","San Juan Lachigalla",6207019011,"Porcentaje de la población de 12 años y más soltera",36.386877,35.7359635811836
"1233","20","Oaxaca","204","San Juan Lajarcia",6207019011,"Porcentaje de la población de 12 años y más soltera",30.161943,26.2042389210019
"1234","20","Oaxaca","205","San Juan Lalana",6207019011,"Porcentaje de la población de 12 años y más soltera",33.415743,31.7666126418152
"1235","20","Oaxaca","206","San Juan de los Cués",6207019011,"Porcentaje de la población de 12 años y más soltera",30.692023,28.7612971823498
"1236","20","Oaxaca","207","San Juan Mazatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.922408,31.0327706057597
"1237","20","Oaxaca","208","San Juan Mixtepec -Dto. 08 -",6207019011,"Porcentaje de la población de 12 años y más soltera",25.965549,26.906299075205
"1238","20","Oaxaca","209","San Juan Mixtepec -Dto. 26 -",6207019011,"Porcentaje de la población de 12 años y más soltera",40.669014,42.8849902534113
"1239","20","Oaxaca","210","San Juan Ñumí",6207019011,"Porcentaje de la población de 12 años y más soltera",28.240204,25.8447079883643
"1240","20","Oaxaca","211","San Juan Ozolotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",37.556561,35.146804835924
"1241","20","Oaxaca","212","San Juan Petlapa",6207019011,"Porcentaje de la población de 12 años y más soltera",29.474758,26.5991716520939
"1242","20","Oaxaca","213","San Juan Quiahije",6207019011,"Porcentaje de la población de 12 años y más soltera",33.81295,28.9726270885176
"1243","20","Oaxaca","214","San Juan Quiotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.568878,27.9950341402855
"1244","20","Oaxaca","215","San Juan Sayultepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.148627,37.3887240356083
"1245","20","Oaxaca","216","San Juan Tabaá",6207019011,"Porcentaje de la población de 12 años y más soltera",31,27.817993795243
"1246","20","Oaxaca","217","San Juan Tamazola",6207019011,"Porcentaje de la población de 12 años y más soltera",25.094697,29.0076335877863
"1247","20","Oaxaca","218","San Juan Teita",6207019011,"Porcentaje de la población de 12 años y más soltera",18.899522,20.8888888888889
"1248","20","Oaxaca","219","San Juan Teitipac",6207019011,"Porcentaje de la población de 12 años y más soltera",28.788599,25.5660377358491
"1249","20","Oaxaca","220","San Juan Tepeuxila",6207019011,"Porcentaje de la población de 12 años y más soltera",27.695351,26.739233317558
"1250","20","Oaxaca","221","San Juan Teposcolula",6207019011,"Porcentaje de la población de 12 años y más soltera",23.979058,35.1530190239868
"1251","20","Oaxaca","222","San Juan Yaeé",6207019011,"Porcentaje de la población de 12 años y más soltera",30.937774,31.1345646437995
"1252","20","Oaxaca","223","San Juan Yatzona",6207019011,"Porcentaje de la población de 12 años y más soltera",28.688525,24.3478260869565
"1253","20","Oaxaca","224","San Juan Yucuita",6207019011,"Porcentaje de la población de 12 años y más soltera",35.833333,35.8595194085028
"1254","20","Oaxaca","225","San Lorenzo",6207019011,"Porcentaje de la población de 12 años y más soltera",31.984249,28.6632675681667
"1255","20","Oaxaca","226","San Lorenzo Albarradas",6207019011,"Porcentaje de la población de 12 años y más soltera",30.93692,28.9019772822886
"1256","20","Oaxaca","227","San Lorenzo Cacaotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",33.271375,34.7298565491353
"1257","20","Oaxaca","228","San Lorenzo Cuaunecuiltitla",6207019011,"Porcentaje de la población de 12 años y más soltera",34.363636,38.3855024711697
"1258","20","Oaxaca","229","San Lorenzo Texmelúcan",6207019011,"Porcentaje de la población de 12 años y más soltera",35.514191,39.0424164524422
"1259","20","Oaxaca","230","San Lorenzo Victoria",6207019011,"Porcentaje de la población de 12 años y más soltera",32.833787,30.5405405405405
"1260","20","Oaxaca","231","San Lucas Camotlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.49884,33.8782182263997
"1261","20","Oaxaca","232","San Lucas Ojitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.731724,33.8030702806428
"1262","20","Oaxaca","233","San Lucas Quiaviní",6207019011,"Porcentaje de la población de 12 años y más soltera",34.230504,32.5997248968363
"1263","20","Oaxaca","234","San Lucas Zoquiápam",6207019011,"Porcentaje de la población de 12 años y más soltera",36.168981,35.8988870024524
"1264","20","Oaxaca","235","San Luis Amatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",34.271464,30.6571815718157
"1265","20","Oaxaca","236","San Marcial Ozolotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.288699,32.7852004110997
"1266","20","Oaxaca","237","San Marcos Arteaga",6207019011,"Porcentaje de la población de 12 años y más soltera",33.065237,31.1750599520384
"1267","20","Oaxaca","238","San Martín de los Cansecos",6207019011,"Porcentaje de la población de 12 años y más soltera",26.646707,24.3489583333333
"1268","20","Oaxaca","239","San Martín Huamelúlpam",6207019011,"Porcentaje de la población de 12 años y más soltera",32.830189,34.1726618705036
"1269","20","Oaxaca","240","San Martín Itunyoso",6207019011,"Porcentaje de la población de 12 años y más soltera",35.113567,36.2626262626263
"1270","20","Oaxaca","241","San Martín Lachilá",6207019011,"Porcentaje de la población de 12 años y más soltera",27.04918,23.6874236874237
"1271","20","Oaxaca","242","San Martín Peras",6207019011,"Porcentaje de la población de 12 años y más soltera",38.578356,37.2914509262455
"1272","20","Oaxaca","243","San Martín Tilcajete",6207019011,"Porcentaje de la población de 12 años y más soltera",33.081155,32.382762991128
"1273","20","Oaxaca","244","San Martín Toxpalan",6207019011,"Porcentaje de la población de 12 años y más soltera",33.405328,33.1658291457286
"1274","20","Oaxaca","245","San Martín Zacatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",29.227557,28.248031496063
"1275","20","Oaxaca","246","San Mateo Cajonos",6207019011,"Porcentaje de la población de 12 años y más soltera",25.462012,22.6215644820296
"1276","20","Oaxaca","247","Capulálpam de Méndez",6207019011,"Porcentaje de la población de 12 años y más soltera",37.613169,38.6516853932584
"1277","20","Oaxaca","248","San Mateo del Mar",6207019011,"Porcentaje de la población de 12 años y más soltera",36.469168,33.4725121781489
"1278","20","Oaxaca","249","San Mateo Yoloxochitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",38.132296,37.1159217877095
"1279","20","Oaxaca","250","San Mateo Etlatongo",6207019011,"Porcentaje de la población de 12 años y más soltera",33.562428,28.9606458123108
"1280","20","Oaxaca","251","San Mateo Nejápam",6207019011,"Porcentaje de la población de 12 años y más soltera",33.293839,29.8524404086266
"1281","20","Oaxaca","252","San Mateo Peñasco",6207019011,"Porcentaje de la población de 12 años y más soltera",29.755784,33.2227750138198
"1282","20","Oaxaca","253","San Mateo Piñas",6207019011,"Porcentaje de la población de 12 años y más soltera",35.322777,31.1180124223602
"1283","20","Oaxaca","254","San Mateo Río Hondo",6207019011,"Porcentaje de la población de 12 años y más soltera",35.348837,34.5644319550381
"1284","20","Oaxaca","255","San Mateo Sindihui",6207019011,"Porcentaje de la población de 12 años y más soltera",27.266754,24.8344370860927
"1285","20","Oaxaca","256","San Mateo Tlapiltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",36.206897,37.037037037037
"1286","20","Oaxaca","257","San Melchor Betaza",6207019011,"Porcentaje de la población de 12 años y más soltera",30.617284,23.9904988123515
"1287","20","Oaxaca","258","San Miguel Achiutla",6207019011,"Porcentaje de la población de 12 años y más soltera",29.188256,28.9156626506024
"1288","20","Oaxaca","259","San Miguel Ahuehuetitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.239207,33.066008636644
"1289","20","Oaxaca","260","San Miguel Aloápam",6207019011,"Porcentaje de la población de 12 años y más soltera",34.482759,28.4365781710914
"1290","20","Oaxaca","261","San Miguel Amatitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",36.528497,33.2163742690058
"1291","20","Oaxaca","262","San Miguel Amatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",29.305913,24.8407643312102
"1292","20","Oaxaca","263","San Miguel Coatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",28.747715,28.3898305084746
"1293","20","Oaxaca","264","San Miguel Chicahua",6207019011,"Porcentaje de la población de 12 años y más soltera",28.589744,28.6407766990291
"1294","20","Oaxaca","265","San Miguel Chimalapa",6207019011,"Porcentaje de la población de 12 años y más soltera",34.545108,29.8960498960499
"1295","20","Oaxaca","266","San Miguel del Puerto",6207019011,"Porcentaje de la población de 12 años y más soltera",36.190178,32.205174488568
"1296","20","Oaxaca","267","San Miguel del Río",6207019011,"Porcentaje de la población de 12 años y más soltera",29.896907,34.2857142857143
"1297","20","Oaxaca","268","San Miguel Ejutla",6207019011,"Porcentaje de la población de 12 años y más soltera",30.463576,28.3599088838269
"1298","20","Oaxaca","269","San Miguel el Grande",6207019011,"Porcentaje de la población de 12 años y más soltera",33.056581,33.9982399530654
"1299","20","Oaxaca","270","San Miguel Huautla",6207019011,"Porcentaje de la población de 12 años y más soltera",34.866828,26.9938650306748
"1300","20","Oaxaca","271","San Miguel Mixtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",34.133043,37.1761658031088
"1301","20","Oaxaca","272","San Miguel Panixtlahuaca",6207019011,"Porcentaje de la población de 12 años y más soltera",37.577426,32.1609195402299
"1302","20","Oaxaca","273","San Miguel Peras",6207019011,"Porcentaje de la población de 12 años y más soltera",33.915771,34.7763347763348
"1303","20","Oaxaca","274","San Miguel Piedras",6207019011,"Porcentaje de la población de 12 años y más soltera",30.466321,29.0856031128405
"1304","20","Oaxaca","275","San Miguel Quetzaltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.499665,27.8333929209868
"1305","20","Oaxaca","276","San Miguel Santa Flor",6207019011,"Porcentaje de la población de 12 años y más soltera",32.792793,29.4014084507042
"1306","20","Oaxaca","277","Villa Sola de Vega",6207019011,"Porcentaje de la población de 12 años y más soltera",37.411141,34.6166185434713
"1307","20","Oaxaca","278","San Miguel Soyaltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.488018,29.9955266508379
"1308","20","Oaxaca","279","San Miguel Suchixtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",35.542747,34.7323340471092
"1309","20","Oaxaca","280","Villa Talea de Castro",6207019011,"Porcentaje de la población de 12 años y más soltera",31.875342,28.8996372430472
"1310","20","Oaxaca","281","San Miguel Tecomatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",27.586207,29.5019157088123
"1311","20","Oaxaca","282","San Miguel Tenango",6207019011,"Porcentaje de la población de 12 años y más soltera",29.525483,22.3282442748092
"1312","20","Oaxaca","283","San Miguel Tequixtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",29.450262,28.6600496277916
"1313","20","Oaxaca","284","San Miguel Tilquiápam",6207019011,"Porcentaje de la población de 12 años y más soltera",33.901267,33.8648762064624
"1314","20","Oaxaca","285","San Miguel Tlacamama",6207019011,"Porcentaje de la población de 12 años y más soltera",33.586132,31.2388432702606
"1315","20","Oaxaca","286","San Miguel Tlacotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.399677,29.7187117814921
"1316","20","Oaxaca","287","San Miguel Tulancingo",6207019011,"Porcentaje de la población de 12 años y más soltera",29.149798,28.1954887218045
"1317","20","Oaxaca","288","San Miguel Yotao",6207019011,"Porcentaje de la población de 12 años y más soltera",28.701595,34.0471092077088
"1318","20","Oaxaca","289","San Nicolás",6207019011,"Porcentaje de la población de 12 años y más soltera",24.063564,26.0127931769723
"1319","20","Oaxaca","290","San Nicolás Hidalgo",6207019011,"Porcentaje de la población de 12 años y más soltera",34.752747,35.1648351648352
"1320","20","Oaxaca","291","San Pablo Coatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.675153,33.9737724916133
"1321","20","Oaxaca","292","San Pablo Cuatro Venados",6207019011,"Porcentaje de la población de 12 años y más soltera",32.825203,34.7209920283437
"1322","20","Oaxaca","293","San Pablo Etla",6207019011,"Porcentaje de la población de 12 años y más soltera",36.349257,36.417590275295
"1323","20","Oaxaca","294","San Pablo Huitzo",6207019011,"Porcentaje de la población de 12 años y más soltera",34.170854,34.6018322762509
"1324","20","Oaxaca","295","San Pablo Huixtepec",6207019011,"Porcentaje de la población de 12 años y más soltera",32.488071,32.7141254207705
"1325","20","Oaxaca","296","San Pablo Macuiltianguis",6207019011,"Porcentaje de la población de 12 años y más soltera",29.95896,26.0152284263959
"1326","20","Oaxaca","297","San Pablo Tijaltepec",6207019011,"Porcentaje de la población de 12 años y más soltera",27.516779,28.5163776493256
